600	755113.66+131404.31i
632	1618079.3-585139.66i
664	1787643.8-561900.31i
696	924615.08-140509.98i
728	1696068.4+831786.8i
760	3040291.1-562082.89i
792	3215053.2-774061.03i
824	1855254.2-1010863.1i
856	885222.51-62234.827i
888	2481491.7-518864.45i
920	4046796.5-995994.17i
952	4080585.3-721265.01i
984	3620078.5-65004.17i
1016	4225216.7-343958.89i
1048	4679771-979781.41i
1080	3943277.1-1005134i
1112	2713268.1-532813.23i
1144	3301940.5-303318.17i
1176	5333659.4-1114140.7i
1208	5458552-1310995.1i
1240	3599267.4-697817.32i
1272	2512905.9-195767.1i
1304	2548499.3-643971.64i
1336	1878289-622472.16i
1368	985080.18-86184.404i
1400	1294625.1+216521.18i
1432	2287682.1-401934.41i
1464	2530520.8-737233.13i
1496	1701268.9-386746.66i
1528	950107.86+5744.4479i
1560	808635.87-205296.29i
1592	1049535.1-392804.81i
1624	745543.94-73689.807i
1656	867271.81+180800.63i
1688	833876.59-60267.711i
1720	1055335.5-328008.47i
1752	746311.33-199447.47i
1784	728131.54-33272.127i
1816	631218.27-48060.324i
1848	929514.16-234095.57i
1880	989188.93-197055.22i
1912	1295783.1+3338.3392i
1944	1424711.2-73354.361i
1976	1412663.6-201815.83i
2008	1249664.4-254455i
2040	1226619-162986.55i
2072	1145224.7-130934.71i
2104	1188537.9-84843.19i
2136	1579117.3-203937.35i
2168	1978215.7-231576.1i
2200	2056948.5-230378.94i
2232	1896615.3-239093.68i
2264	1558617.1-329591.14i
2296	1112194.5-217745.64i
2328	829385.73-111083.24i
2360	587245.48-82203.776i
2392	460806.57-82716.875i
2424	624060.85-6491.6605i
2456	944861.93-67422.516i
2488	780082.04-148402.68i
2520	535687.45-198643.47i
2552	472063.86-86318.638i
2584	586253.52-44885.543i
2616	435810.55-32820.512i
2648	344245.66-63722.883i
2680	468967.22-9619.2357i
2712	780020.39-11760.306i
2744	767681.9-102190.18i
2776	969498.63-185527.67i
2808	1324512.3-191464.81i
2840	1789705.2-128078.28i
2872	1991698.6-102157.05i
2904	2401464.3-164446.62i
2936	2979885.6-163482.93i
2968	4003377.3-26443.786i
3000	5029700.8-118679.03i
3032	5915858-230523.75i
3064	6564632.3-259311.84i
3096	7458848.8-141939.47i
3128	8353320.6-214174.86i
3160	8909941.4-324075.05i
3192	9079447.7-270841.7i
3224	8907562.7-287520.25i
3256	8479034-363075.88i
3288	7870390.4-341421.33i
3320	6988705.5-443003.09i
3352	5753225.9-426326.26i
3384	4589016.3-318428.55i
3416	3726292.1-268111.87i
3448	2947699.6-269033.71i
3480	2354324.4-194345.99i
3512	1926157.1-153414.27i
3544	1367315.7-126259.32i
3576	810169.92-86299.723i
3608	583922.51-41417.377i
3640	577781.8-66314.049i
3672	402095.94-49472.401i
3704	227124.91-9997.9783i
3736	294122.27+16618.825i
3768	518732.7-32611.006i
3800	487370.5-54741.605i
3832	297305.87-7634.2767i
3864	218646.23+18102.498i
3896	384367.04-28925.05i
3928	475301.39-39714.668i
3960	392897.44-8925.6193i
3992	394122.64+65846.544i
4024	774721.09+15366.206i
4056	1039300.4-29488.637i
4088	948489.73+877.28058i
4120	892551.06+83470.228i
4152	1411078.6+68167.219i
4184	1968221.1+32703.839i
4216	2092703.9+102684.22i
4248	2190598.7+206706.24i
4280	2715826.4+163538.56i
4312	3164090+74671.485i
4344	3060918+126981.32i
4376	2856971.6+169269.72i
4408	2906711.3+95423.629i
4440	2984699.9+53940.001i
4472	2681992.4+65439.654i
4504	2141738+92767.49i
4536	1807272.4+76668.423i
4568	1670394.5+7022.3604i
4600	1326316.4-3371.3784i
4632	841871.48+14761.796i
4664	632553.88+45597.264i
4696	667755.28-5958.5609i
4728	590401.2-7979.6223i
4760	342007.14+8067.3159i
4792	230418.8+60862.208i
4824	299820.8+15462.49i
4856	347304.48-9667.5257i
4888	229680.19+746.96524i
4920	136265.11+35912.055i
4952	192615.59+26133.42i
4984	294686.25+1238.6548i
