600	821415.26+333328.75i
632	1995963.3-289108.73i
664	2152095.1-201595.86i
696	1083592.4+55161.056i
728	1733755.6+1365158.5i
760	3568069.5+14018.023i
792	3765757.6-84450.013i
824	2333974.5-745107.15i
856	959100.25+143700.82i
888	2817772.8-17935.583i
920	4605222.6-169995.05i
952	4578729.7+113868.93i
984	3945369.3+762980.11i
1016	4659309.9+529860.32i
1048	5262396.2-79184.945i
1080	4462608.4-267408.76i
1112	3002825.8-2486.0072i
1144	3549479.7+340924.82i
1176	5854792.3-116145.53i
1208	5988586.9-295169.55i
1240	3942288.6-48220.956i
1272	2690040+282244.29i
1304	2821665.5-216517.15i
1336	2091972.6-327408.36i
1368	1050808.1+82212.572i
1400	1337731.6+476569.83i
1432	2456502.2-22244.26i
1464	2747895.2-340695.96i
1496	1836828.2-131749.21i
1528	1009474.1+168562.02i
1560	889070.11-87043.477i
1592	1181924.9-248941.9i
1624	786795.49+30235.318i
1656	899217.56+330842.78i
1688	877331.91+73822.208i
1720	1159779.2-177758.3i
1752	804934.39-102312.42i
1784	766771.74+67888.561i
1816	659329.8+50376.126i
1848	982135.12-111075.69i
1880	1022658.6-54095.512i
1912	1309767.7+189859.91i
1944	1447948.2+125670.29i
1976	1450529.4-2414.3369i
2008	1293197.8-88121.704i
2040	1251231.5-3198.5344i
2072	1161025.8+24263.486i
2104	1191278.4+72634.605i
2136	1590787.5-1588.4256i
2168	1969451+31069.637i
2200	2060007.5+25604.184i
2232	1911112.3-16376.719i
2264	1581909.4-168611.65i
2296	1117325.7-96113.447i
2328	835388.66-20903.911i
2360	597039.77-25810.963i
2392	459106.96-44612.643i
2424	599151.47+57121.734i
2456	937106.43+18811.764i
2488	779429.09-76564.984i
2520	534010.86-154046.68i
2552	458290.04-40625.597i
2584	569509.67+6218.8211i
2616	428666.12-7255.0888i
2648	339828.83-34575.875i
2680	438237.15+31833.743i
2712	747325.21+55666.367i
2744	722833.23-31778.982i
2776	894544.25-106197.33i
2808	1205447.3-84535.865i
2840	1627603.6+7046.1452i
2872	1799768.7+26617.358i
2904	2169075-2394.023i
2936	2665920.6+26995.596i
2968	3583918.3+240981.19i
3000	4530316.9+218845.65i
3032	5334280.2+114584.58i
3064	5895359.5+120473.1i
3096	6710592+248819.28i
3128	7534326.1+172631.23i
3160	8034807+64011.201i
3192	8177068.5+73267.736i
3224	8044586.5+64731.403i
3256	7649148-40009.15i
3288	7104390.2-75013.296i
3320	6310423.8-201510.53i
3352	5177749.3-224632.43i
3384	4135398.4-184127.7i
3416	3350593.5-187827.96i
3448	2630974.1-216226.93i
3480	2082207.3-151876.44i
3512	1715701.6-128460.62i
3544	1228975.9-116167.25i
3576	719348.45-82414.544i
3608	514257.3-44075.737i
3640	512064.47-58459.153i
3672	362063.37-55620.351i
3704	204657.72-12772.195i
3736	252751.65+12137.114i
3768	451775.9-34236.238i
3800	418420.36-62451.069i
3832	252400.84-17955.689i
3864	190935.27+17123.373i
3896	326963.46-38539.103i
3928	403839.4-49762.86i
3960	331973.93-16245.981i
3992	323573.54+45471.965i
4024	636239.8+3874.4885i
4056	863718.14-60343.133i
4088	785402.14-22591.055i
4120	726289.44+57207.662i
4152	1158997.6+31239.487i
4184	1627105.1-45440.698i
4216	1729143.7+14719.681i
4248	1817473.9+108026.46i
4280	2263184.2+18769.509i
4312	2628454.2-102517.28i
4344	2567344.9-55909.07i
4376	2403818.6-557.22896i
4408	2443623.4-84023.843i
4440	2490121-158710.9i
4472	2247691-131757.34i
4504	1805991.6-75334.729i
4536	1510650.3-85097.154i
4568	1389520.1-129459.51i
4600	1105617.3-123143.05i
4632	698109.09-64054.593i
4664	534387.69-16590.155i
4696	550171.09-71921.822i
4728	485204.19-81175.901i
4760	277267.85-28353.75i
4792	187874.98+24867.736i
4824	253152.36-12845.469i
4856	280613.12-51947.475i
4888	185632.9-29939.373i
4920	118646.6+25558.919i
4952	156822.07-3252.8637i
4984	233565.1-41220.96i
5016	219251.71-32837.865i
5048	171760.46+24770.372i
5080	208215.82+20984.526i
5112	281414.2-33795.811i
5144	296622.73-41410.404i
5176	267152.44+12168.358i
5208	348434.29+21559.757i
5240	477707.2-21214.931i
5272	536083.31-37373.615i
5304	531410.49-4939.8153i
5336	580883.25+7886.3779i
5368	651783.97-24465.185i
5400	702403.17-42588.359i
5432	728265.84-22829.18i
5464	763495.8-28054.98i
5496	795651.98-42074.394i
5528	765632.6-61280.919i
5560	673542.14-49332.112i
5592	553246.19-35156.879i
5624	457054.8-35372.259i
5656	387300.27-37144.601i
5688	328582.8-32991.708i
5720	291450.33-26237.425i
5752	267082.5-29941.074i
5784	218242.35-32181.504i
5816	163468.54-16847.494i
5848	144606.95-5473.609i
5880	125063.85-10351.944i
5912	102386.85-5579.097i
5944	90867.566-7980.7609i
5976	107211.79-3403.6758i
6008	135915.58-15937.269i
6040	154030.99-11428.523i
6072	169900.14-4075.5134i
6104	197533.6+1921.34i
6136	256852.61-12334.07i
6168	304763.76-2942.086i
6200	359289.27+3501.3237i
6232	455728.36+9702.4073i
6264	587728.54+10171.411i
6296	680488.24+12087.66i
6328	745018.82-2691.8992i
6360	847310.67+5313.7758i
6392	963646.95-6628.0527i
6424	1022710.4-7614.6792i
6456	1046015.5-17537.238i
6488	1088453-31998.912i
6520	1108544.8-44112.65i
6552	1062138.8-40880.542i
6584	993632.28-53376.756i
6616	908211.57-63863.808i
6648	811059.8-64358.505i
6680	705121.27-61590.694i
6712	595312.4-46867.63i
6744	502218.17-48013.86i
6776	423426.89-45617.55i
6808	339976.98-39222.426i
6840	261628.13-27130.051i
6872	195691.95-17800.94i
6904	175544.36-16521.67i
6936	153705.15-20158.446i
6968	134559.36-13573.576i
7000	120665.57-9340.2289i
7032	123037.83-11250.044i
7064	120695.12-9877.5258i
7096	106496.7-10669.43i
7128	109619.71-5160.0379i
7160	116128.02-12319.858i
7192	134281.47-14853.827i
7224	141031.19-3686.8344i
7256	165879.83-3640.2928i
7288	201414.83-7827.1039i
7320	240442.95-437.02181i
7352	277662.24-898.08045i
7384	330211.31-1763.4293i
7416	413308.22+6231.5454i
7448	493263.69+10665.314i
7480	562805.78+3343.5541i
7512	613099.99+542.24933i
7544	698553.17+8428.5609i
7576	753384.94-4406.9477i
7608	777828.16-14994.374i
7640	775347.36-18177.844i
7672	774065.75-21995.407i
7704	744603.18-32866.825i
7736	690510.06-37860.945i
7768	624646.36-33292.123i
7800	547578.89-43274.777i
7832	461986.01-33716.854i
7864	385690.56-34499.643i
7896	308127.96-29891.722i
7928	253478.91-24750.761i
7960	202097.98-23510.261i
7992	155905.47-14663.508i
8024	122085.54-14083.631i
8056	104315.03-10166.258i
8088	97030.393-11179.88i
8120	96284.623-9727.3504i
8152	89727.513-14652.007i
8184	91823.799-8973.5844i
8216	103713.13-8989.131i
8248	109705.42-14468.069i
8280	118984.35-10144.761i
8312	133532.92-6584.1217i
8344	150137.53-14397.197i
8376	170353.85-16096.278i
8408	182951.93-12851.814i
8440	197878.58-17177.468i
8472	220208.33-9078.8355i
8504	235936.36-15422.076i
8536	255641.18-11066.987i
8568	253493.36-6835.3888i
8600	274970.28-14322.371i
8632	288960.65-14645.893i
8664	298312.78-12307.236i
8696	294317.31-7142.2837i
8728	289684.91-10934.349i
8760	292508.37-14931.74i
8792	287879.16-18273.558i
8824	264063.53-17445.018i
8856	246276.86-14951.01i
8888	222947.79-18511.76i
8920	196233.7-15792.527i
8952	167246.41-7228.2776i
8984	144996.54-16213.027i
9016	120620.66-8553.1224i
9048	103585.17-3842.518i
9080	85423.367-10092.117i
9112	72228.159-1415.9043i
9144	57122.684-1984.5759i
9176	59065.622-3869.7413i
9208	55729.476-2250.0939i
9240	51684.62-6358.2694i
9272	51123.688-1273.4686i
9304	53176.936-3201.4903i
9336	63215.761-2746.5751i
9368	58571.145-476.20749i
9400	76060.39-3477.5356i
9432	83753.548+5185.1004i
9464	102398.02-25.341518i
