600	693939.98+170997.89i
632	1459249.4-314507.44i
664	1616890.3-299517.04i
696	874185.56-39762.927i
728	1502534.1+779520.78i
760	2696769.1-243754.85i
792	2903009.3-385858.47i
824	1748031.4-737062.36i
856	872526.57-15723.584i
888	2323239.4-205706.97i
920	3716153.9-504734.72i
952	3774687.9-300325.54i
984	3338284.5+164638.46i
1016	3861425.5-22826.29i
1048	4269804.5-531348.08i
1080	3615940.7-624722.84i
1112	2526230.1-308179.96i
1144	3097499.4-73674.958i
1176	4911046.7-621283.06i
1208	5025096.7-810476.42i
1240	3341345.1-418908.98i
1272	2311324.2-55477.239i
1304	2308285-409342.41i
1336	1719160.8-441642.7i
1368	921432.61-35276.946i
1400	1210982.9+211415.44i
1432	2084220.1-240933.84i
1464	2311305.6-519840.13i
1496	1565172.4-268945.95i
1528	870557.32+13685.475i
1560	757447.31-131868.4i
1592	959157.67-294732.29i
1624	693896.94-42622.735i
1656	776796.88+168071.11i
1688	757224.51-41518.858i
1720	956099.84-244041.07i
1752	687834.22-166825.66i
1784	653387.47-17365.598i
1816	590534.97-39191.695i
1848	859826.76-174933.72i
1880	933463.51-158446.15i
1912	1190116.3+15117.45i
1944	1293859.6-53503.618i
1976	1304326.9-148577.22i
2008	1164543.6-217355.78i
2040	1135582.8-144052.23i
2072	1048384.9-105229.35i
2104	1099979.3-77128.326i
2136	1460321.4-161067.21i
2168	1816126-190062.5i
2200	1887885.6-192287.44i
2232	1735696-213112.26i
2264	1416553.8-277027.9i
2296	1006671.9-189857.75i
2328	744854.7-98609.575i
2360	537593.27-76985.037i
2392	427773.04-76735.735i
2424	571950.62-12469.363i
2456	859952.35-72963.192i
2488	709182.12-139255.57i
2520	492195.11-172934.59i
2552	447702-81522.293i
2584	535416.39-46333.033i
2616	400598.54-34321.043i
2648	318813.15-55953.914i
2680	438708.41-13920.39i
2712	719543.06-30499.099i
2744	721276.9-107586i
2776	912213-185447.64i
2808	1241330.8-202091.48i
2840	1668890.1-161507.05i
2872	1877633.2-161271.47i
2904	2265908.2-220277.09i
2936	2806991.7-261798.68i
2968	3752305.8-191544.38i
3000	4711192.2-305626.92i
3032	5530553.1-466799.9i
3064	6143483-551349.51i
3096	6963904.1-494515.47i
3128	7755242.5-626720.75i
3160	8265744.8-718233.58i
3192	8413346.7-778465.17i
3224	8244408.7-738295.83i
3256	7828333.1-722135.48i
3288	7243950.1-737107.14i
3320	6395755.6-755792.64i
3352	5253131.2-652597.79i
3384	4187141.1-546320.55i
3416	3389816.3-442173.89i
3448	2672952.3-392542.71i
3480	2135398.7-302296.32i
3512	1741933.7-248208.38i
3544	1235068.9-190845.97i
3576	735948.66-118757.7i
3608	532291.18-70773.882i
3640	517575.75-89404.415i
3672	363134.62-68244.28i
3704	213410.57-19853.607i
3736	269799.33-591.89024i
3768	472094.33-57723.375i
3800	443954.12-66234.155i
3832	274965.1-28073.431i
3864	210622.89-3063.4807i
3896	354819.44-42574.138i
3928	438650.53-69149.933i
3960	360639.99-37298.215i
3992	378944.17+22443.017i
4024	718620.82-37292.198i
4056	966211.75-90717.025i
4088	892238.73-61192.755i
4120	847366.23-4338.3139i
4152	1312101-40706.967i
4184	1824998.2-121055.37i
4216	1953210.1-79942.958i
4248	2063356.8-6669.6427i
4280	2532966.4-87277.978i
4312	2916302.6-188024.01i
4344	2844416.3-132047.79i
4376	2645576.2-99580.077i
4408	2685127.7-155320.21i
4440	2740328.2-201243i
4472	2461974.9-165269.98i
4504	1975385.4-98959.377i
4536	1662511.3-96855.757i
4568	1516432.4-137600.94i
4600	1206323.2-112680.63i
4632	766870.34-62816.176i
4664	583868.98-17634.542i
4696	609031.73-53133.203i
4728	534635.41-59326.763i
4760	316323.12-24654.998i
4792	219642.42+31155.008i
4824	274447.98-12191.501i
4856	315067.93-36918.904i
4888	205829.56-21193.254i
4920	130916.85+24233.669i
4952	179798.48+7206.2937i
4984	276254.22-24229.723i
5016	259792.44-24446.03i
5048	194797.73+29887.164i
5080	232665.56+23357.964i
5112	327872.87-14024.664i
5144	352837.17-24915.149i
5176	330594.15+21390.888i
5208	418300.09+40633.559i
5240	570208.71+8248.2976i
5272	660175.82-6222.8571i
5304	646716.16+22541.363i
5336	691483.48+43962.545i
5368	771915.39+23582.831i
5400	831204.33+10208.256i
5432	871173.1+38468.694i
5464	902142.19+39066.819i
5496	926448.35+27683.518i
5528	889549.1+18873.95i
5560	781925.14+23828.164i
5592	641391.45+27484.303i
5624	527311.93+24167.797i
5656	452642.28+14535.368i
5688	378518.92+16471.444i
5720	333053.27+15526.276i
5752	297915.48+9239.2919i
5784	247936.45+6502.4012i
5816	192524.34+12605.4i
5848	160822.11+9419.4655i
5880	137056.1+14637.71i
5912	117669.38+10797.466i
5944	101661.3+7533.5418i
5976	130089.79+15091.456i
6008	159240.67+19644.208i
6040	181536.49+18529.609i
6072	206443.26+26857.456i
6104	259600.97+41044.019i
6136	329489.4+41621.069i
6168	386607.03+51561.958i
6200	467821.72+63851.148i
6232	582666.32+93549.334i
6264	738939.31+121855.94i
6296	846546.34+127362.82i
6328	937294.05+145443.78i
6360	1049459.7+153041.93i
6392	1185406.8+163347.04i
6424	1250988+169802.42i
6456	1291842.1+169374.56i
6488	1329203.9+178100.28i
6520	1340297.5+173841.67i
6552	1275302.9+165309.69i
6584	1178894+148578.91i
6616	1085949.4+129393.99i
6648	964565.47+100002.72i
6680	839347.91+95046.923i
6712	698845.93+89078.476i
6744	597090.6+82022.578i
6776	495543.02+60820.628i
6808	404226.43+45834.754i
6840	300681.02+40290.798i
6872	235382.64+36777.564i
6904	209272.23+28540.521i
6936	184369.86+29904.679i
6968	160459.48+26941.124i
7000	146849.42+26857.143i
7032	146788.86+26526.489i
7064	146820.32+28466.232i
7096	135502.22+26424.056i
7128	137988.15+30184.048i
7160	156337.54+32474.011i
7192	163985.83+39757.102i
7224	180843.33+50464.441i
7256	209182.56+53045.694i
7288	260440.7+67182.572i
7320	319872.45+85516.071i
7352	366564.19+100079.89i
7384	439466.5+115231.72i
7416	533057.06+146448.15i
7448	643833.3+172620.23i
7480	718643.51+198423.99i
7512	792617.71+212692.13i
7544	878692.1+239072.22i
7576	947628.39+242101.51i
7608	966267.01+250108.15i
7640	953581.27+245984.69i
7672	940722.09+238378.91i
7704	893793.71+226108.46i
