600	165565.81+52315.705i
632	357169.37-37157.383i
664	380457.23-50825.921i
696	216402.35+21097.799i
728	361974.39+219467.77i
760	687338.78+26738.767i
792	727332.76-67447.622i
824	440788.61-143000.32i
856	223591.03+22795.757i
888	551114.94+24914.04i
920	896118.1-32055.079i
952	917483.02+12352.836i
984	837712.25+117199.42i
1016	995308.94+89407.869i
1048	1095884.8-42024.582i
1080	921632.33-103014.01i
1112	650224.56-33833.083i
1144	776245.09+70763.111i
1176	1216243.1-25844.185i
1208	1240123.3-115414.08i
1240	838752.77-51883.484i
1272	598680.35+35595.551i
1304	596189.34-54060.285i
1336	431401.13-92823.46i
1368	233539.19+10634.949i
1400	305575.57+88013.417i
1432	532119.2+7955.2028i
1464	584413.64-86227.728i
1496	382648.8-46871.375i
1528	223779.4+23294.631i
1560	205284.53-10909.297i
1592	226858.96-56812.285i
1624	163741.32+2098.0017i
1656	196103.84+66073.303i
1688	218483.09+11422.378i
1720	249191.09-44661.051i
1752	180612.65-35115.346i
1784	159616.55+16006.784i
1816	160463.97+1369.9855i
1848	208596.02-17670.544i
1880	220442.03-11853.95i
1912	293679.52+39979.497i
1944	344427.01+25107.804i
1976	346160.23-13960.554i
2008	306440.46-26317.426i
2040	297150.5-6469.2792i
2072	278104.79-369.15944i
2104	288646.4+14444.183i
2136	371581.17+2757.302i
2168	467286.09-1856.9082i
2200	498484.72-5849.7797i
2232	469474.19-27387.745i
2264	380866.75-52055.936i
2296	268565.14-35759.681i
2328	201425.77-11510.77i
2360	149011.55-9886.2208i
2392	113955.24-6628.3389i
2424	144563.83+15110.636i
2456	224131.16+2723.6176i
2488	193819.16-25283.53i
2520	123163.23-32135.736i
2552	98561.698-5294.7015i
2584	125531.03-3820.204i
2616	96280.617-5.5128069i
2648	73653.125-3149.5299i
2680	105775.96+13133.782i
2712	183987.61+18126.828i
2744	179108.42-12590.93i
2776	215486.84-18278.424i
2808	279320.13-14335.072i
2840	381285.91+2282.9651i
2872	444327.18+9815.5908i
2904	535102.14+996.25695i
2936	662983.67+22199.687i
2968	896778.59+67819.054i
3000	1153267+55016.598i
3032	1354856.3+29604.222i
3064	1503322.9+29695.636i
3096	1720943.7+54907.43i
3128	1943759.8+32524.535i
3160	2087705.1-8993.0551i
3192	2134091.1-11134.681i
3224	2114628.8-15273.753i
3256	2023355.7-47554.956i
3288	1885089.1-58988.82i
3320	1672829.2-98202.044i
3352	1382613.7-102684.7i
3384	1114842.7-79321.515i
3416	905207.99-73237.948i
3448	709956.28-81237.568i
3480	558747.34-53010.39i
3512	458263.63-42349.137i
3544	331332.25-46559.243i
3576	197150.34-30337.421i
